x0,y0,x1,y1,name,elev_in,elev_out,length,junc_in,junc_out,roughness,elev_in_of,elev_out_of
12710072.9301,2549758.981,12710057.631,2549742.3545,SWD4031439,9.87,8.93,22.595266,SMH4028540,SWD4032565,0.015,0.0,0.0
12710629.6967,2549455.0814,12710622.9864,2549478.2314,SWD4062128,40.46,40.04,24.102917,SMH4053582,SMH4053583,0.015,0.0,0.0
12710116.3276,2549793.0436,12710105.6638,2549792.6037,SWD4072980,13.09,12.79,10.672869,SWD4072980,SMH4062320,0.015,0.0,1.1599999999999984
12710168.1503,2550171.397,12710173.3105,2550164.9649,SWD4031280,13.88,13.69,8.246185,SMH4028381,SMH4028382,0.015,0.0,0.0
12710148.3807,2549374.2437,12710160.4443,2549431.3181,SWD4032022,27.84,27.74,58.335389,SMH4029084,SMH4029060,0.015,0.0,0.0
12710180.0946,2550160.4904,12710161.4194,2550145.18,SWD4031282,12.85,12.48,24.148943,SMH4028383,SMH4028384,0.015,0.0,0.0
12710470.0287,2549094.9442,12710458.715,2549140.8553,SWD4032574,51.21,49.46,47.284553,SMH4029044,SMH4029045,0.015,0.0,0.3200000000000003
12710221.8324,2549544.7312,12710243.0769,2549558.571,SWD4032025,20.83,20.02,25.354858,SMH4029087,SMH4029088,0.015,0.0,0.0
12710355.9252,2549847.4802,12710348.647,2549821.6846,SWD4031492,17.62,17.14,26.802708,SMH4028591,SMH4028592,0.015,0.0,0.010000000000001563
12710645.3118,2549607.7292,12710654.6972,2549596.6898,SWD4115140,40.41,39.19,14.489792,SWD4115140,SWD4032082,0.015,0.0,0.0
12710105.0637,2549904.0144,12710091.7742,2549884.6926,SWD4031427,21.63,21.45,23.450859,SMH4028527,SMH4028528,0.015,0.0,1.5
12709888.2266,2549808.035,12709890.1036,2549800.035,SWD4089020,7.36,7.244,8.217246,SMH4075020,SMH4079262,0.015,0.0,0.0
12710160.4443,2549431.3181,12710194.2359,2549480.7228,SWD4031995,27.74,24.36,59.855631,SMH4029060,SMH4029061,0.015,0.0,0.0
12710073.9244,2549558.5392,12710050.2723,2549571.5531,SWD4031923,34.52,32.34,26.995989,SMH4028980,SMH4028981,0.015,0.0,0.0
12710933.793,2549350.5208,12710940.6989,2549331.0517,SWD4065602,69.5,68.73,20.657621,SMH4056305,SMH4056306,0.015,0.0,0.030000000000001137
12710368.0487,2549980.9814,12710369.5119,2549991.6516,SWD4031578,16.98,15.89,10.770057,SMH4028673,SMH4028618,0.015,0.0,0.0
12710370.6832,2549818.1196,12710364.9656,2549817.5423,SWD4136288,18.399,16.51,5.746671,SMH4113151,SMH4028593,0.015,0.0,0.0
12710607.465,2549929.9981,12710592.7544,2549912.3225,SWD4116440,33.22,32.54,22.996273,SMH4028657,SMH4028677,0.015,0.0,0.0
12710454.8301,2549678.6575,12710456.8817,2549675.9772,SWD4136319,24.08,24.05,3.375362,SMH4113166,SWD4136319,0.015,0.0,0.7899999999999991
12710450.8621,2549681.5268,12710454.8301,2549678.6575,SWD4136323,24.22,24.1,4.896724,SWD4136323,SMH4113166,0.015,0.0,0.020000000000003126
12710456.8817,2549675.9772,12710453.1655,2549661.0701,SWD4136320,23.26,22.9,15.363342,SWD4136319,SMH4028684,0.015,0.0,0.48999999999999844
12710066.9606,2549824.2711,12710082.9264,2549820.439,SWD41243411,14.558,14.258,16.41925,SWD4124341,Absent,0.015,0.0,0.0
12710483.1267,2549724.6814,12710473.5994,2549707.8519,SWD4136972,24.47,23.94,19.339119,SMH4113814,SMH4028683,0.015,0.0,0.0
12710495.0442,2549763.3942,12710487.626,2549737.1159,SWD4136975,25.53,25.12,27.305288,SMH4113815,SMH4028682,0.015,0.0,0.0
12710473.6403,2549732.7501,12710483.1267,2549724.6814,SWD4136976,25.0,24.87,12.453743,SWD4136976,SMH4113814,0.015,0.0,0.40000000000000213
12710493.1202,2549766.839,12710495.0442,2549763.3942,SWD4136977,25.6,25.54,3.945684,SWD4136977,SMH4113815,0.015,0.0,0.00999999999999801
12710038.3565,2549053.0473,12710025.4543,2549073.434,SWD4082260,13.925,13.76,24.127163,SMH4069960,SMH4069961,0.015,0.0,0.0
12710207.4097,2550211.9273,12710211.411,2550201.561,SWD4031531,13.36,12.57,11.111732,SMH4028626,SMH4028627,0.015,0.0,0.0
12710452.495,2550075.6244,12710436.5197,2550112.0549,SWD4031570,17.31,14.58,39.779285,SMH4028665,SMH4028666,0.015,0.0,0.0
12710260.4561,2550150.0869,12710255.1208,2550149.1767,SWD4031510,13.63,12.5,5.412383,SMH4028605,SMH4028606,0.015,0.0,0.0
12709874.8852,2549868.6402,12709872.1121,2549869.0221,SWD4031379,7.93,7.79,2.799273,SMH4028483,SMH4028484,0.015,0.0,0.20999999999999996
12710798.6864,2549884.9498,12710785.722,2549880.604,SWD4031700,45.46,45.09,13.673392,SMH4028785,SMH4028780,0.015,0.0,0.0
12710353.9584,2549761.978,12710347.4853,2549765.3852,SWD4031490,16.21,15.91,7.315055,SMH4095401,SMH4028589,0.015,0.0,0.0
12710281.4591,2549904.0492,12710277.541,2549898.6494,SWD4032489,31.22,30.92,6.671533,SWD4032489,SMH4028550,0.015,0.0,0.370000000000001
12710194.2359,2549480.7228,12710239.6605,2549528.6473,SWD4031996,24.36,20.74,66.031447,SMH4029061,SMH4029062,0.015,0.0,0.0
12710638.7908,2550280.5172,12710597.9625,2550259.4913,SWD4031628,24.03,21.66,45.92427,SMH4028715,SMH4028632,0.015,0.0,0.0
12710234.9807,2550144.602,12710200.4641,2550126.2022,SWD4031309,13.08,12.32,39.114554,SMH4028412,SMH4028413,0.015,0.0,0.030000000000001137
12710148.5287,2549873.2772,12710105.0637,2549904.0144,SWD4031447,24.642,23.47,53.235155,SMH4028547,SMH4028527,0.015,0.0,1.8399999999999999
12710082.9264,2549820.439,12710084.0262,2549820.175,SWD41243412,15.34,15.24,1.131042,Absent,SWD40314341,0.015,1.0820000000000007,2.040000000000001
12710245.9899,2549262.0295,12710214.1708,2549266.1417,SMD4001188,35.53,34.83,32.083724,SMH4029051,SMH4029052,0.015,0.0,1.0700000000000003
12710218.3698,2549304.4261,12710223.0967,2549348.2556,SMD4001189,31.65,29.78,44.083655,SMH4029053,SMH4029054,0.015,0.0,0.0
12710592.7971,2549530.435,12710575.4709,2549523.7779,SMD4001190,36.5,34.78,18.561093,SMH4029137,SMH4029124,0.015,0.0,0.0
12710580.9256,2549523.4143,12710577.5046,2549521.8152,SMD4005820,36.29,34.97,3.776289,SMH4029133,SMH4029123,0.015,0.0,0.0
12710293.1983,2550082.4201,12710297.8082,2550085.8016,SMD4001200,14.17,13.87,5.717143,SMH4028608,SMH4028609,0.015,0.0,0.15999999999999837
12710276.8303,2550107.0309,12710280.3777,2550108.97,SMD4001180,14.24,13.76,4.042791,SMD4001180,SMH4028601,0.015,0.0,0.5299999999999994
12710456.0513,2550068.3468,12710455.886,2550068.6299,SWD40316102,18.8,18.74,0.327826,SWD40316101,SWD40316091,0.015,0.0,0.0
12710261.9613,2550171.2865,12710261.9209,2550170.7459,SWD40315291,11.873,11.773,0.735157,SWD4031529,SBP40136822,0.015,0.10299999999999976,0.0
12709949.8242,2549806.9544,12709945.4189,2549801.3973,SWD40314132,6.62,6.32,7.091405,SWD40314131,SDP40001001,0.015,0.0,0.0
12710066.4161,2549737.6096,12710057.631,2549742.3545,SBP4002763,9.362,8.93,9.984591,SBP40027631,SWD4032565,0.015,0.0,0.0
12710262.4573,2550170.372,12710261.9209,2550170.7459,SBP4013682,11.791,11.773,0.653855,SBP40136821,SBP40136822,0.015,0.0,0.0
12710190.7328,2549716.9939,12710153.4391,2549733.3441,SBP4013684,12.702,11.92,40.851332,SBP40136841,SWD4032563,0.015,0.0,0.0
12710264.2294,2549674.841,12710261.1368,2549676.7406,SBP4002765,14.404,14.275,3.629415,SBP40027651,SBP40027652,0.015,0.016000000000000014,0.0
12710274.7417,2549591.0611,12710264.2294,2549674.841,SBP4002766,17.24,14.388,90.486309,SBP40027661,SBP40027651,0.015,0.0,0.0
12709928.0423,2549765.0029,12709927.8693,2549764.7522,SBP40091001,6.705,6.7,0.304597,SBP40091001,SWD40680031,0.015,0.0,0.0
12709907.1458,2549734.9335,12709906.6897,2549734.2647,SBP40091004,5.58,5.578,0.809519,SWD40986601,SBP40091002,0.015,0.23000000000000043,0.0
12709927.5959,2549764.3559,12709907.1458,2549734.9335,SBP40091003,6.07,5.35,35.83235,SWD40933401,SWD40986601,0.015,0.0,0.0
12709927.8693,2549764.7522,12709927.5959,2549764.3559,SBP40091002,6.7,6.68,0.481457,SWD40680031,SWD40933401,0.015,0.0,0.6099999999999994
12710281.0407,2549670.5648,12710280.5188,2549670.6925,SBP40167801,15.007,15.0,0.537296,SBP40167801,SWD40955041,0.015,0.0,0.0
12710280.5188,2549670.6925,12710264.2294,2549674.841,SBP40167802,15.0,14.404,16.810717,SWD40955041,SBP40027651,0.015,0.0,0.016000000000000014
12710211.1392,2549705.8705,12710190.7328,2549716.9939,SBP4013622,13.148,12.702,23.242304,SBP40136221,SBP40136841,0.015,0.0,0.0
12710071.7112,2549843.579,12710082.9264,2549820.439,SBP4009706,15.51,14.258,26.279777,SBP40097061,Absent,0.015,0.0,0.0
12709844.0277,2549642.1258,12709842.4216,2549639.6465,SBP4009122,3.321,3.19,2.954068,SWD4068021,SWD4068020,0.015,0.0,0.0
12709835.9778,2549640.2694,12709829.7351,2549630.2096,SBP4012900,4.51,4.493,11.849318,SBP40129001,SBP40129002,0.015,1.6199999999999997,0.0
12709899.8322,2549724.2063,12709887.3446,2549705.8912,SBP4013620,5.543,5.481,22.167161,SBP40136201,SBP40136202,0.015,0.0,0.0
12710019.9911,2549771.6911,12709998.2404,2549783.6445,SBP4013621,8.509,8.139,24.818878,SBP40136211,SBP40136212,0.015,0.0,0.0
12709792.4124,2549564.0239,12709791.9777,2549563.3747,SBP40130601,4.23,4.13,0.781297,SBP40130601,SWD4082283,0.015,0.0,0.0
12709791.9777,2549563.3747,12709782.5752,2549551.2901,SBP40130602,4.13,4.03,15.421286,SWD4082283,SBP40130602,0.015,0.0,0.0
12709863.8561,2549671.3137,12709844.0277,2549642.1258,SBP4009780,4.89,3.321,35.28596,SBP40097801,SWD4068021,0.015,0.0,0.0
12709906.6897,2549734.2647,12709899.8322,2549724.2063,SBP4009800,5.578,5.543,12.173607,SBP40091002,SBP40136201,0.015,0.0,0.0
12710329.2761,2550070.668,12710328.9777,2550071.1244,SBP40098201,13.05,12.95,0.545292,SBP40098201,SWD40315731,0.015,0.3000000000000007,0.0
12710328.2686,2550072.2087,12710300.9446,2550112.385,SBP40098203,13.75,13.65,48.590214,SWD40315481,SWD4031556,0.015,0.8000000000000007,0.0
12710328.9777,2550071.1244,12710328.2686,2550072.2087,SBP40098202,13.05,12.95,1.295581,SWD40315731,SWD40315481,0.015,0.10000000000000142,0.0
12710300.9446,2550112.385,12710285.0465,2550135.5471,SBP40098204,13.65,12.906,28.09362,SWD4031556,SBP40098202,0.015,0.0,0.0
12709813.797,2549596.5691,12709792.4124,2549564.0239,SBP4013557,4.273,4.23,38.951739,SBP40135571,SBP40130601,0.015,0.0,0.0
12709829.7351,2549630.2096,12709798.4961,2549583.9079,SBP4013558,4.493,4.412,55.854476,SBP40129002,SBP40135581,0.015,0.0,0.0
12710285.0465,2550135.5471,12710262.4573,2550170.372,SBP4013681,12.906,11.791,42.145988,SBP40098202,SBP40136821,0.015,0.0,0.0
12709998.2404,2549783.6445,12709954.0041,2549803.1792,SBP40136831,8.139,7.392,50.114089,SBP40136212,SWD4032715,0.015,0.0,0.0
12709949.3777,2549796.4073,12709948.1396,2549794.6881,SBP40136833,7.27,7.239,2.118618,SDP40017801,SBP40136831,0.015,0.0,0.0
12709954.0041,2549803.1792,12709949.3777,2549796.4073,SBP40136832,7.392,7.27,8.201718,SWD4032715,SDP40017801,0.015,0.0,0.0
12710261.1368,2549676.7406,12710260.7611,2549676.9394,SBP40027671,14.275,14.26,0.425055,SBP40027652,SWD40325621,0.015,0.0,0.0
12710260.7611,2549676.9394,12710211.1392,2549705.8705,SBP40027672,14.26,13.148,58.050451,SWD40325621,SBP40136221,0.015,0.0,0.0
12710086.5255,2549730.8091,12710066.4161,2549737.6096,SBP4002762,10.293,9.362,21.550822,SBP40027621,SBP40027631,0.015,0.0,0.0
12710153.4391,2549733.3441,12710120.2536,2549732.7946,SBP40027681,11.92,11.279,33.455874,SWD4032563,SWD4032096,0.015,0.0,0.0
12710100.5277,2549731.6277,12710099.4898,2549731.5763,SBP40027683,10.9,10.855,1.039172,SWD40325641,SBP40027681,0.015,0.0,0.0
12710120.2536,2549732.7946,12710100.5277,2549731.6277,SBP40027682,11.279,10.9,19.760997,SWD4032096,SWD40325641,0.015,0.0,0.0
12710099.4898,2549731.5763,12710086.5255,2549730.8091,SBP4002769,10.855,10.293,12.991584,SBP40027681,SBP40027621,0.015,0.0,0.0
12710057.631,2549742.3545,12710048.6891,2549747.1669,SBP4002770,8.93,7.35,7.438596,SWD4032565,SBP40027701,0.015,0.0,0.0
12710280.9421,2549585.6311,12710274.7417,2549591.0611,SBP4002760,17.34,17.24,8.241957,SBP40027601,SBP40027661,0.015,1.0799999999999983,0.0
12710288.512,2549668.7369,12710281.0407,2549670.5648,SBP4002764,15.1,15.007,7.691654,SBP40027641,SBP40167801,0.015,0.3899999999999988,0.0
12710048.6891,2549747.1669,12710046.0722,2549757.134,SBP4009083,7.35,5.16,10.304914,SBP40027701,SBP40090831,0.015,0.0,0.0
12710046.0722,2549757.134,12710020.6655,2549771.3302,SBP40091011,8.62,8.52,29.245646,SBP40090831,SWD40325661,0.015,3.459999999999999,0.0
12710020.6655,2549771.3302,12710019.9911,2549771.6911,SBP40091012,8.52,8.509,0.764895,SWD40325661,SBP40136211,0.015,0.0,0.0
12709841.2709,2549637.0483,12709813.797,2549596.5691,SBP4012880,4.327,4.273,48.922191,SBP40128801,SBP40135571,0.015,0.0,0.0
12709782.5752,2549551.2901,12709772.7715,2549537.7446,SBP4012881,4.03,3.93,16.725971,SBP40130602,SBP40128811,0.015,0.0,0.0
12710048.6891,2549747.1669,12709969.122,2549790.3285,SBP4009084,7.35,6.587,90.520596,SBP40027701,SBP40090841,0.015,0.0,0.0
12709887.3446,2549705.8912,12709887.1823,2549705.6523,SBP40091031,5.481,5.48,0.288816,SBP40136202,SWD40680071,0.015,0.0,0.0
12709866.0054,2549674.4776,12709864.0527,2549671.603,SBP40091033,5.06,4.906,3.475106,SWD40313582,SWD4032716,0.015,0.0,0.0
12709864.0527,2549671.603,12709863.8561,2549671.3137,SBP40091034,4.906,4.89,0.34978,SWD4032716,SBP40097801,0.015,0.0,0.0
12709887.1823,2549705.6523,12709866.0054,2549674.4776,SBP40091032,5.48,5.06,37.687173,SWD40680071,SWD40313582,0.015,0.0,0.0
12709842.4216,2549639.6465,12709841.2709,2549637.0483,SBP4009121,4.33,4.327,2.841611,SWD4068020,SBP40128801,0.015,1.1400000000000001,0.0
12709939.5695,2549782.1737,12709928.0423,2549765.0029,SBP4009082,7.013,6.705,20.681351,SBP40090821,SBP40091001,0.015,0.0,0.0
12709948.1396,2549794.6881,12709939.5695,2549782.1737,SBP4009081,7.239,7.013,15.173454,SBP40136831,SBP40090821,0.015,0.0,0.0
12709798.4961,2549583.9079,12709797.8894,2549583.0086,SBP40184801,4.412,4.41,1.084816,SBP40135581,SWD41013231,0.015,0.0,0.0
12709797.8894,2549583.0086,12709774.4212,2549549.1666,SBP40184802,4.41,4.31,41.202013,SWD41013231,SBP40184801,0.015,0.0,0.0
12709945.4189,2549801.3973,12709942.572,2549797.2048,SDP4000100,6.32,6.284,5.067731,SDP40001001,SDP40001002,0.015,0.0,0.07399999999999984
12709903.9371,2549740.9252,12709839.0256,2549645.0266,SDP4000790,6.21,3.044,115.810009,SDP40007901,SDP40007902,0.015,0.0,0.0
12709942.572,2549797.2048,12709912.0946,2549752.8207,SDP40016401,6.284,5.902,53.840783,SDP40001002,SWD40324951,0.015,0.07399999999999984,0.0
12709912.0946,2549752.8207,12709911.1281,2549751.4111,SDP40016402,5.902,5.89,1.709121,SWD40324951,SWD40324952,0.015,0.0,0.0
12709839.0256,2549645.0266,12709837.3164,2549642.3686,SDP4001620,3.044,2.958,3.160115,SDP40007902,SDP40016201,0.015,0.0,0.0
12709950.1,2549796.3,12709942.57,2549797.205,SDP4001780,6.41,6.284,6.852267,crosspoint,SDP40001002,0.015,0.5200000000000005,0.07399999999999984
12709911.1281,2549751.4111,12709903.9371,2549740.9252,SDP4001800,6.31,6.21,12.714739,SWD40324952,SDP40007901,0.015,0.41999999999999993,0.0
12709837.3164,2549642.3686,12709835.9778,2549640.2694,SDP4001621,2.958,2.89,2.489677,SDP40016201,SBP40129001,0.015,0.0,0.0
12709969.12,2549790.329,12709950.1,2549796.3,SDP4000785,6.587,6.41,20.911271,SBP40090841,crosspoint,0.015,0.0,0.5200000000000005
